	dataset	language	source	text	task1
4761	SCB_ES	es	Twitter	Te equivocas @m_ebrard , en este momento lo que necesitamos es un presidente fuerte, valiente, que muestre la fuerz? https://t.co/41dyMumt9e	sexist
4762	SCB_ES	es	Twitter	@CarlaEUrena @SRE_mx @lopezobrador_ @GobiernoMX @PresidenciaMX__ @M_OlgaSCordero @SEGOB_mx @m_ebrard Que no manchen.... Me dueles M?xico	non-sexist
4763	SCB_ES	es	Twitter	"Si fueran cirujanos cardi?logos, practicar?an un transplante de coraz?n con pico, pala y machete

@AlfonsoDurazo? https://t.co/T7rWfqsfAN"	sexist
4764	SCB_ES	es	Twitter	RT @M_OlgaSCordero: @JohnMAckerman @UNAM_MX El seminario convocado por el Programa Universitario de Estudios sobre Democracia, Justicia y S?	non-sexist
4765	SCB_ES	es	Twitter	RT @AlfonsoDurazo: Finalmente, agradezco y reconozco en todo su valor la presencia de mis muy estimados compa?eros del Gabinete de Segurida?	non-sexist
4766	SCB_ES	es	Twitter	RT @valdesjorge5: @M_OlgaSCordero @lopezobrador_ Renunciar es lo menos que podr?an realizar, su ineptitud cost? ayer vidas y muchas, que so?	non-sexist
4767	SCB_ES	es	Twitter	RT @M_OlgaSCordero: Acompa?o en su dolor a las esposas, hijos e hijas, hermanos y hermanas, madres y padres, y amigos de estos funcionarios?	non-sexist
4768	SCB_ES	es	Twitter	"@m_ebrard
CANCILLER. URGENTE ATENDER!!!"	non-sexist
4769	SCB_ES	es	Twitter	@JuanPabloEMT @HernanGomezB @M_OlgaSCordero Eso de que ?confiamos? ??.... confiaras! O algunos. Much?simos nada.	non-sexist
4770	SCB_ES	es	Twitter	@Pejitler @m_ebrard @realDonaldTrump @lopezobrador_ No s? sabe verdaderamente si Trump tom? un curso de espa?ol exp? https://t.co/qB4CgPdLIs	sexist
4771	SCB_ES	es	Twitter	"RT @Cuervomick: ?Y como no iba a ser la dupla 

Zaldivar-Sanchez Cordero (@ArturoZaldivarL @M_OlgaSCordero ) los que iban a hablar de presi?"	non-sexist
4772	SCB_ES	es	Twitter	RT @carandrade1: @CiroGomezL Algo que decir @M_OlgaSCordero @lopezobrador_ @AlfonsoDurazo @AntonioAttolini @JohnMAckerman @roblesmaloof @pa?	non-sexist
4773	SCB_ES	es	Twitter	RT @macariomx: No lo puedo creer, de verdad https://t.co/XeAQbslcVS	non-sexist
4774	SCB_ES	es	Twitter	@oalzagab @ReivindicNal @lopezobrador_ @m_ebrard @M_OlgaSCordero @RicardoMonrealA @Claudiashein @yeidckol? https://t.co/uw6K7JItHJ	sexist
4775	SCB_ES	es	Twitter	RT @palomo66: @lopezobrador_ la unidad electricista del SME se dar? en su totalidad cuando ud decida resolver d? una vez por todas la ilega?	non-sexist
4776	SCB_ES	es	Twitter	@lopezobrador_ @GobiernoMX  @m_ebrard est? rompiendo el Estado para meternos a la chingada Patria Grande (estilo? https://t.co/Di3W8r4AOg	sexist
4777	SCB_ES	es	Twitter	RT @EMSRE2019: Simone de Beauvoir en Chicago ?@SRE_mx? ?@m_ebrard Mi art?culo de hoy.   https://t.co/NWwWuV6v0O	non-sexist
4778	SCB_ES	es	Twitter	RT @EDUCA_Diva: No BUEEENNNOOOOO, el Presidente ?nos ense?? a bloquiar como manifestaci?n, ?l as? le hacia?... ???????????? @lopezobrador_ @Claud?	non-sexist
4779	SCB_ES	es	Twitter	@ConsulMexMia CONSUL DE PAPEL ? @m_ebrard  URGENTE DEFENDER A JOSE JOSE POR FAVOR @lopezobrador_  Sara Salazar INTE? https://t.co/SZD0EqXmk5	sexist
4780	SCB_ES	es	Twitter	@GobiernoMX @lopezobrador_ @SEGOB_mx @SSPCMexico @ONUDHmexico AUTORIDADES CONCIENTICEN GRAVEDAD EN #ESPIONAJE URGE? https://t.co/Fl9nLiK3R9	sexist
4781	SCB_ES	es	Twitter	"RT @julenrementeria: Hoy la Secretaria @M_OlgaSCordero nos llama a todos al respaldar al presidente.

Secretaria:
Mi respaldo es incondicio?"	non-sexist
4782	SCB_ES	es	Twitter	@m_ebrard Espero toda la familia logre la paz.	non-sexist
4783	SCB_ES	es	Twitter	@Marysol_Oficial @m_ebrard @SRE_mx Recordemos que los seres humanos solo desaparece el cuerpo es una masa de materi? https://t.co/2NdySvzyUj	sexist
4784	SCB_ES	es	Twitter	RT @m_ebrard: La relaci?n bilateral M?xico-Panam? se convertir? en una Asociaci?n Estrat?gica, para lograrlo los Presidentes Andr?s Manuel?	non-sexist
4785	SCB_ES	es	Twitter	"RT @la_gran_witch: Pero pasa todo los d?as ... Como lo del Rebsamen

Pasemos a lo siguiente https://t.co/yF7Ozw3yk3"	non-sexist
4786	SCB_ES	es	Twitter	RT @buscandocuerpos: @lopezobrador_ @M_OlgaSCordero @A_Encinas_R @AlfonsoDurazo @SEDENAmx @SEMAR_mx #Michoacan necesita paz y garant?as a m?	non-sexist
4787	SCB_ES	es	Twitter	RT @asturides: @News_Stefano @cataperezcorrea @PartidoMorenaMx @SCT_mx @SEMAR_mx @MarthaTagle @tatclouthier @ErnestoLPV @AlfredoLecona @Jav?	non-sexist
4788	SCB_ES	es	Twitter	@GAINFANTE @josejoeloficial @Marysol_Oficial @lopezobrador_ Hagamos viral #JoseJoseTuEresMexicano pedimos ayuda a? https://t.co/fGpyUdI63E	sexist
4789	SCB_ES	es	Twitter	@ricardo09575630 @m_ebrard @elimparcialcom Doble moral de la hegemon?a debutante y sus secuaces.	non-sexist
4790	SCB_ES	es	Twitter	RT @ElAmaDeCasa1: En M?xico, algunas personas estudian leyes. Se pasan a?os labr?ndose una buena reputaci?n. Llegan a Ministros de la Supre?	non-sexist
4791	SCB_ES	es	Twitter	@m_ebrard felicidades ???????? se?or Secretario que la pase muy bien y muchos a?os mas.	non-sexist
4792	SCB_ES	es	Twitter	@Excelsior @SEGOB_mx @M_OlgaSCordero ?Y esta viejita qu? entiende por democracia?	non-sexist
4793	SCB_ES	es	Twitter	RT @jorgeramosnews: Cuba es una brutal dictadura. Son m?s de 60 a?os sin democracia, sin elecciones multipartidistas, con ferrea censura y?	non-sexist
4794	SCB_ES	es	Twitter	RT @guillen_asecas: Los diputados de #morena en #guerrero nos solidarizamos ante la p?rdida del padre de nuestro Secretario de Relaciones E?	non-sexist
4795	SCB_ES	es	Twitter	RT @m_ebrard: Concluy? reuni?n convocada por el Secretario de Seguridad, Alfonso Durazo, con Embajador de EU y su equipo para congelar tr?f?	non-sexist
4796	SCB_ES	es	Twitter	RT @zarasnapp: Felicidades @LuRiojas por recordarle su compromiso y tambi?n a @M_OlgaSCordero por recibirlo con mucha congruencia. Vamos po?	non-sexist
4797	SCB_ES	es	Twitter	RT @M_OlgaSCordero: Fue un honor asistir a la ceremonia encabezada por el se?or presidente @lopezobrador_ para dar inicio a la construcci?n?	non-sexist
4798	SCB_ES	es	Twitter	RT @BuzosNoticias: En @SEGOB_mx, integrantes de @AntorchaOficial protestan debido a que la dependencia que encabeza @M_OlgaSCordero ha nega?	non-sexist
4799	SCB_ES	es	Twitter	RT @m_ebrard: En este momento hay que cerrar filas,respaldar al Presidente L?pez Obrador sin mezquindades y alentar a nuestro Ej?rcito y Gu?	non-sexist
4800	SCB_ES	es	Twitter	RT @MD_HO_DrAaronFC: Aqu? el desertor de la @SEDENAmx que traicion? y dio informaci?n de todos los soldados que hab?an detenido al Chapito?	non-sexist
4801	SCB_ES	es	Twitter	RT @LeonKrauze: Culiac?n y la raza negra. Aqu? @JorgeGCastaneda sobre las ABERRANTES declaraciones racistas de Gardu?o, el hombre que dirig?	non-sexist
4802	SCB_ES	es	Twitter	#Nacional Frenar tr?fico de armas, mejor aportaci?n que EU har?a a M?xico: @m_ebrard https://t.co/24cmucM4yv https://t.co/nBKKDCfue0	non-sexist
4803	SCB_ES	es	Twitter	"RT @julioastillero: M?xico ya abandon? la doctrina del da?o colateral: Ebrard (@m_ebrard)
https://t.co/5Km709n9qq"	non-sexist
4804	SCB_ES	es	Twitter	"RT @LuisPabloAngel: @M_OlgaSCordero @GobiernoMX @lopezobrador_ @cardenalrobles ABORTO a cambio de ??????

Las condiciones de la ONU:

?????????"	non-sexist
4805	SCB_ES	es	Twitter	"RT @JJDiazMachuca: No son 14,tampoco 13,reportan 27 polic?as muertos tras emboscada en Michoac?n.
De acuerdo a los ?ltimos reportes el sald?"	non-sexist
4806	SCB_ES	es	Twitter	"RT @JJDiazMachuca: @m_ebrard Marcelo, primero acepta que eres corrupto y encubierto por L?pez Obrador. 

Yo cierro filas como su adversario?"	non-sexist
4807	SCB_ES	es	Twitter	@IVANGIDI @oneamexico @CarlosGidiB @M_OlgaSCordero @Irma_Sandoval que se de cuenta...	non-sexist
4808	SCB_ES	es	Twitter	RT @ItGetsBetterMx: ?La persecuci?n es lo que nos divide, la exclusi?n es lo que destruye la esperanza. Por lo tanto hay que estar comprome?	non-sexist
4809	SCB_ES	es	Twitter	RT @M_OlgaSCordero: Agradecemos a la sociedad civil, a los gobernadores, funcionarios locales y federales, empresarios, a todos y a todas,?	non-sexist
4810	SCB_ES	es	Twitter	RT @zorrosoberon: @Gustavo60341125 @progresason @CiroGomezL Los deudos no quieren homenaje p?stumo, dicen que eso es para la foto y que no?	non-sexist
4811	SCB_ES	es	Twitter	RT @JMCarrerasGob: A nombre de mi familia y el m?o propio, env?o nuestro m?s sentido p?same a @m_ebrard por el sensible fallecimiento de su?	non-sexist
4812	SCB_ES	es	Twitter	@BaksLive @yeidckol Nosotros no vamos a permitir que sigan destruyendo a M?xico in?tiles de la 4Ta. @IVANGIDI? https://t.co/uLdciBtZiE	sexist
4813	SCB_ES	es	Twitter	@MaluMicher @MorenaSenadores @ramirezlalo_ @Ana_LiliaRivera @Cecilia__SG @NarroJose @aostoaortega @MiguelANavarroQ? https://t.co/HPt5QtaNLZ	sexist
4814	SCB_ES	es	Twitter	Cuando menos @MexLibre_ cuenta con alguien que represente al pa?s, ante las grandes potencias energ?ticas del plane? https://t.co/g7hyQouGI4	sexist
4815	SCB_ES	es	Twitter	RT @Antizombies: Me llama la atenci?n como hay personas preparadas que pierden sus principios y valores para someterse al dominio de un se?	non-sexist
4816	SCB_ES	es	Twitter	@lopezobrador_ @gibranrr @AntonioAttolini @JohnMAckerman  @M_OlgaSCordero  aqu? les hablan integrantes de la cuarta? https://t.co/SLWwfZoY1g	sexist
4817	SCB_ES	es	Twitter	@M_OlgaSCordero @SEGOB_mx Me impacta su cinismo, pero es comprensible a su avanzadisima edad el Alzheimer hace v?ctima a cualquiera	non-sexist
4818	SCB_ES	es	Twitter	RT @m_ebrard: Provechosa reuni?n para impulsar las inversiones francesas en nuestro pa?s. https://t.co/r2JpMrwBKf	non-sexist
4819	SCB_ES	es	Twitter	"RT @mehmethoca: Turqu?a pide la extradici?n de un ciudadano mexicano de origen turco de Camboya ? v?a @Proderechos_org 
#StopErdoganStopAbd?"	non-sexist
4820	SCB_ES	es	Twitter	@M_OlgaSCordero @lopezobrador_ Ni quien les crea, pregunt? aqu? en Culiac?n si esa es la sensaci?n de la gente ante tal inepta decisi?n?	non-sexist
4821	SCB_ES	es	Twitter	RT @sabrosoriko: @M_OlgaSCordero @BofAML Secretaria de gobernaci?n, se le solicita su presencia urgente en Sinaloa... Su renuncia de paso!!?	non-sexist
4822	SCB_ES	es	Twitter	Y @M_OlgaSCordero ni p?o dice del tema de Seguridad #Culiacan ?De verdad est? es la calidad que tenemos de Gobierno? https://t.co/q87Mc9Pyhi	sexist
4823	SCB_ES	es	Twitter	"@Alexkvz @DerHMex @inmujeres @M_OlgaSCordero Eso tendr?a que ver con un tema en el que opino?
Porque a diferencia tuya yo no soy un cretino"	non-sexist
4824	SCB_ES	es	Twitter	"RT @Maite_VargasM: Reconocemos el trabajo del Gobierno a favor de derechos humanos, migrantes y elevar la imagen de ????.
La cuarta transform?"	non-sexist
4825	SCB_ES	es	Twitter	"RT @GGroxanaaguirre: ??La #CNDH necesita #paridad y un acercamiento real a las v?ctimas, coinciden candidat@s a presidir la @CNDH
? Es tiemp?"	non-sexist
4826	SCB_ES	es	Twitter	"RT @pepe_genesis07: Iba a decir ?buenos d?as!

Pero con @lopezobrador_  como ""presidente"", M?xico no ha tenido buenos d?as.

Ayer la inepta?"	non-sexist
4827	SCB_ES	es	Twitter	"@M_OlgaSCordero Firmes con nuestro Presidente.

#AmloElPuebloTeApoya 
#AMLOEstamosContigo"	non-sexist
4828	SCB_ES	es	Twitter	RT @rberistainm: ESTARA CONSIENTE DE LO QUE HIZO, o seguira finginedo que fue una gran negociaci?n como la de Ebrard    @m_ebrard @AlfonsoD?	non-sexist
4829	SCB_ES	es	Twitter	RT @vmva1950: Un gusto reunirme con el?Viceministro Adjunto de Servicios de Mercado e Industria en Agricultura y Agroalimentaci?n de #Canad?	non-sexist
4830	SCB_ES	es	Twitter	@FelipeCalderon Yabrespondio @m_ebrard el nombramiento esta suspendido y se investigara, pero tu ya condenaste sin? https://t.co/eSsFdMVu0m	sexist
4831	SCB_ES	es	Twitter	RT @m_ebrard: Mi gratitud y aprecio a quienes me han felicitado este d?a. Gracias!!!	non-sexist
4832	SCB_ES	es	Twitter	"RT @Procer10Procer: @M_OlgaSCordero @lopezobrador_ Lucha?

S? nos dieron una paliza, nos exhibieron internacionalme. 

Eso no es una ""lucha?"	non-sexist
4833	SCB_ES	es	Twitter	?Cual lucha? #EstadoFallido #ComandanteSinBolas #RenunciaAMLO #RenunciaDurazo	non-sexist
4834	SCB_ES	es	Twitter	"?Ser? el ""churro de la paz""?. ""MariaJuana"" hizo su presencia ante @M_OlgaSCordero. La diputada independiente? https://t.co/08AB0COUlx"	sexist
4835	SCB_ES	es	Twitter	@Congreso_CdMex @SSP_CDMX @Claudiashein @GPMorenaCdMex @lopezobrador_ @M_OlgaSCordero @rosaicela_ @RicardoRuizSua2? https://t.co/11Mc6kXDmh	sexist
4836	SCB_ES	es	Twitter	@JLozanoA @M_OlgaSCordero Habr? que guardar el tuit del cara de burro.	non-sexist
4837	SCB_ES	es	Twitter	RT @btoxic79: @marcogodinezh @Ricar_peralta @M_OlgaSCordero @DiputadosMorena @lopezobrador_ S?, pero los taxistas pagan much?simo por una c?	non-sexist
4838	SCB_ES	es	Twitter	"Ahora imagininse las drogas, perosi hay que acercarselas y legalizar...
@ArturoZaldivarL @M_OlgaSCordero? https://t.co/GuD10SfgEb"	sexist
4839	SCB_ES	es	Twitter	RT @MandelaOng: #M?xicoPa?sDeRefugio, los #migrantes que soliciten refugio y su integraci?n se les plantea alternativas de residencia, no s?	non-sexist
4840	SCB_ES	es	Twitter	RT @rutgiverin: M?xico se est? posicionando como un l?der global en la promoci?n de la agenda oce?nica, destacando la importancia de este e?	non-sexist
4841	SCB_ES	es	Twitter	RT @M_OlgaSCordero: Agradecemos a la sociedad civil, a los gobernadores, funcionarios locales y federales, empresarios, a todos y a todas,?	non-sexist
4842	SCB_ES	es	Twitter	@m_ebrard Muchas felicidades,canciller y ha hecho un gran trabajo doblemente felicidades.	non-sexist
4843	SCB_ES	es	Twitter	RT @CarlosLoret: Ma?ana a las 10am, reuni?n Mx-EEUU para  tr?fico de armas. Encabeza el nuevo embajador,  @USAmbMex de un lado y los secret?	non-sexist
4844	SCB_ES	es	Twitter	RT @M_OlgaSCordero: Aprecio tambi?n que el Gobernador @alejandromurat est? comprometido a privilegiar el di?logo y el respeto al #EstadoDeD?	non-sexist
4845	SCB_ES	es	Twitter	RT @DoliaEstevez: ??@Efren_Leyva borr? de Twitter toda referencia a su militancia PRI y amor por EPN. Estos ?? tuits ya no est?n. R?dicula?	non-sexist
4846	SCB_ES	es	Twitter	@JLozanoA @M_OlgaSCordero Te deber?as de preparar Javier Lozano ya las mujeres y se?oritas como t? pueden ser presi? https://t.co/k2ywlwXCCe	sexist
4847	SCB_ES	es	Twitter	RT @m_ebrard: Le? la informaci?n que publica Dolia Est?vez respecto a Victor Alberto Barreras.Estoy ordenando que el Comit? de Etica de la?	non-sexist
4848	SCB_ES	es	Twitter	@revistaproceso @lopezobrador_ @m_ebrard El monigote rega?ado por su patr?n.	non-sexist
4849	SCB_ES	es	Twitter	El c?nsul de M?xico en Miami, Jonathan Chait Auerbach, rechaz? que @m_ebrard haya pedido apoyo al FBI para encontra? https://t.co/zFDLVq3TKt	sexist
4850	SCB_ES	es	Twitter	"RT @Pepe1807: @m_ebrard Van m?s de 20 mil asesinatos en 9 meses del gobierno de Lopez y se te aflojan los mocos con 2 en el extranjero...
N?"	non-sexist
4851	SCB_ES	es	Twitter	Tranquilos es una circunstancia de todos los d?as lo de Culiac?n o no mi @M_OlgaSCordero? ?\_(?)_/?	non-sexist
4852	SCB_ES	es	Twitter	RT @Mx_Diputados: @DiputadosMorena El secretario de @Agricultura_mex, @vmva1950, asegur? ser un profesionista del campo y que toda la vida?	non-sexist
4853	SCB_ES	es	Twitter	RT @DoliaEstevez: ?Qui?n es y por qu? el gobierno de AMLO nombr? a @Efren_Leyva nuevo c?nsul en San Bernardino? Ent?rate por qu? su designa?	non-sexist
4854	SCB_ES	es	Twitter	RT @CDMSaltillo: La crisis migratoria se asent?a en M?xico, comunicado *URGENTE* del equipo de @La72Tenosique. @SEGOB_mx @INAMI_mx @m_ebrar?	non-sexist
4855	SCB_ES	es	Twitter	"RT @ArcadiaPolibio: 3er hilo sobre operativo gansito de @lopezobrador_ 

1 Se suspendi? operativo para salvar vidas dijo el comandante gans?"	non-sexist
4856	SCB_ES	es	Twitter	@M_OlgaSCordero @Ricar_peralta @NapoleonGomezUr Ojal? que el oro, plata y dem?s metales preciosos del subsuelo mexi? https://t.co/NHRZaAcxid	sexist
4857	SCB_ES	es	Twitter	Todo MEXICANO es propiedad del @GobiernoMX, podr?n por favor  tramitar su repatriaci?n del CUERPO COMPLETO? https://t.co/waAsu6oXlB	sexist
4858	SCB_ES	es	Twitter	RT @GlodeJo07: Buenos d?as @m_ebrard no s? si est?s enterado pero tu nuevo C?nsul est? acusado de haber abusado sexualmente de un menor de?	non-sexist
4859	SCB_ES	es	Twitter	RT @m_ebrard: Mi gratitud y aprecio a quienes me han felicitado este d?a. Gracias!!!	non-sexist
4860	SCB_ES	es	Twitter	@TuitEmil @M_OlgaSCordero Osea que ya nos cargo la suprema Corte de de indecencia??? ??????????????	non-sexist
4861	SCB_ES	es	Twitter	RT @PonceCanto: Cobardes, ustedes no est?n con los ciudadanos. https://t.co/jsZkh38UGJ	non-sexist
4862	SCB_ES	es	Twitter	ESTUPIDECES ? MALDAD ,PURA Y CLARA MALDAD ,, CON TODO CONOCIMIENTO PRETENDE UTILIZAR A EL MISM?SIMO HIJO DE DIOS Y? https://t.co/rrX8oa2iJ0	sexist
4863	SCB_ES	es	Twitter	@JJDiazMachuca @M_OlgaSCordero @AlfonsoDurazo Ya que no sacrifique tanto la pobre Secretaria, ya es tiempo de que d? https://t.co/MLwbQReAPw	sexist
4864	SCB_ES	es	Twitter	@JLozanoA @M_OlgaSCordero Imaginate a la Claudia todo el dia rasc?ndose las nalgas y  a su novio rasc?ndosle las verijas	non-sexist
4865	SCB_ES	es	Twitter	RT @m_ebrard: Mi gratitud y aprecio a quienes me han felicitado este d?a. Gracias!!!	non-sexist
4866	SCB_ES	es	Twitter	Ver como una diputada @LuRiojas le entrega un porro a una Secretaria de gobernaci?n @M_OlgaSCordero me parece la ll? https://t.co/b53yeFbJrw	sexist
4867	SCB_ES	es	Twitter	RT @ChispitaMX: En #Veracruz, las intenciones de @CuitlahuacGJ de colocar a incondicionales como magistrados, ha obligado a los jueces con?	non-sexist
4868	SCB_ES	es	Twitter	RT @SSP_CDMX: La #SSC expresa sus condolencias al canciller @m_ebrard por el lamentable fallecimiento de su padre. https://t.co/aDKxRPTCPP	non-sexist
4869	SCB_ES	es	Twitter	RT @OscarGonzalezYa: Mi m?s sentido p?same a Marcelo Ebrard @m_ebrard por la perdida de su se?or padre Marcelo Ebrard Maure QDEP @SRE_mx #m?	non-sexist
4870	SCB_ES	es	Twitter	Alberto ?ngel FERN?NDEZ @AlFerdez ser? el pr?ximo #presidente de #Argentina ???? a partir del 10 de diciembre y visit? https://t.co/4izILEYH6c	sexist
4871	SCB_ES	es	Twitter	@M_OlgaSCordero @lopezobrador_ Entonces eval?en las acciones y los riesgos antes de actuar.  La ineptitud y mediocr? https://t.co/IWvzx8m2dw	sexist
4872	SCB_ES	es	Twitter	@m_ebrard @SRE_mx  Tenemos un servicio muy deficiente, ojal? de verdad hagan algo...si hacen caso del buz?n de quej? https://t.co/iAcuAX3uIG	sexist
4873	SCB_ES	es	Twitter	"RT @julenrementeria: Hoy la Secretaria @M_OlgaSCordero nos llama a todos al respaldar al presidente.

Secretaria:
Mi respaldo es incondicio?"	non-sexist
4874	SCB_ES	es	Twitter	RT @Jose80780970: @derecho_no @lopezobrador_ @M_OlgaSCordero Que respeten nuestro trabajo son trabajos honrados	non-sexist
4875	SCB_ES	es	Twitter	@m_ebrard Y cu?l es el problema ya fue juzgado enjuiciado y pago con dinero o como se halla arreglado pero YA PAG? https://t.co/l0R9AQL7hs	sexist
4876	SCB_ES	es	Twitter	"RT @M_OlgaSCordero: En el marco del Congreso Mundial para la Salud Sexual asever? que 
tengo un compromiso personal con la agenda de la div?"	non-sexist
4877	SCB_ES	es	Twitter	"@Cuervomick @lopezobrador_ @M_OlgaSCordero @AlfonsoDurazo ""Ambos dos"""	non-sexist
4878	SCB_ES	es	Twitter	@ahope71 @PresuntoC @FelipeCalderon @SCJN @M_OlgaSCordero @ArturoZaldivarL Alejandro, me gustan tus opiniones por l? https://t.co/OoukBAWqx1	sexist
4879	SCB_ES	es	Twitter	"RT @MissFernandaMex: @RepDeFiFidonia @M_OlgaSCordero Hasta tartamudea la infeliz mujer. ?Claro que le vale! Es un maldito florero.

Eso pas?"	non-sexist
4880	SCB_ES	es	Twitter	RT @anesma02: @m_ebrard no logro la firma del nuevo TLC...pero si la reconciliaci?n de los hijos de Jos? Jos?  #SaritaArpia ....ya ganamos?	non-sexist
4881	SCB_ES	es	Twitter	@m_ebrard Eso m?s bien suena a chantaje, si no pueden se vale, pero denle oportunidad a quienes si quisieran y pudi? https://t.co/2jaIO0G2pH	sexist
4882	SCB_ES	es	Twitter	"RT @PazAmlove: Cuanta impotencia, por favor difundan este v?deo, no puede quedar impune esto...

Ccp. 
@lopezobrador_  @AlfonsoDurazo  @FGR?"	non-sexist
4883	SCB_ES	es	Twitter	RT @DoliaEstevez: Nombre: V?ctor Alberto Barreras Castro. Nombrado c?nsul en Las Vegas. Arrestado por sexo con una menor que era su alumna.?	non-sexist
4884	SCB_ES	es	Twitter	"@cparadal @m_ebrard @ManuelBartlett @CFEmx Gordo!!!, Igual que siempre en la fiaca.
Hasta que te agarran..."	non-sexist
4885	SCB_ES	es	Twitter	RT @m_ebrard: Lamento informarles que mi padre Marcelo Ebrard Maure falleci? ayer por la noche acompa?ado por el cari?o de la familia que f?	non-sexist
4886	SCB_ES	es	Twitter	@hamquesito @m_ebrard Cuando est?s en un momento sensible con la perdida de un ser querido, te dir? que esa persona? https://t.co/d71mIUNDQ8	sexist
